V1	V2	V3	dxy	siteswithdata
chr1:626324-628509	626324	628509	2.999997e-06	2
chr1:629010-631605	629010	631605	0.0180364138764286	1890
chr1:632106-636664	632106	636664	0.0253343757167207	3111
chr1:637165-643091	637165	643091	0.0051071624157565	2809
chr1:643592-650332	643592	650332	0.00560911682888011	3570
chr1:650833-653477	650833	653477	1.999998e-06	2
chr1:653978-659507	653978	659507	0.0127648413686014	4280
chr1:660008-662849	660008	662849	0.00778923552891189	1362
chr1:663350-667227	663350	667227	0.0217001529151128	1862
chr1:667728-670027	667728	670027	0.00337601887942292	506
chr1:670528-675693	670528	675693	0.00744717243293162	4285
chr1:676194-680131	676194	680131	0.00801309694251651	2726
chr1:680632-681908	680632	681908	2.999997e-06	2
chr1:682409-686227	682409	686227	0.00990475249188562	2413
chr1:686728-691824	686728	691824	3.999992e-06	2
chr1:692325-697613	692325	697613	3.999992e-06	2
chr1:698114-700746	698114	700746	3.799993e-06	20
chr1:701247-703225	701247	703225	3.499993e-06	2
chr1:703726-708984	703726	708984	3.499993e-06	2
chr1:709485-711747	709485	711747	0.00671960023841951	1435
chr1:712248-719538	712248	719538	0.0122998064116389	1789
chr1:720039-726489	720039	726489	0.00496653352964712	3871
chr1:726990-731935	726990	731935	0.00377980854803694	3844
chr1:732436-739581	732436	739581	0.00808585881246825	5322
chr1:740082-741942	740082	741942	0.0149062244232331	1064
chr1:742443-749232	742443	749232	0.00814277948764495	2118
chr1:749733-756775	749733	756775	0.0225831442306692	1587
chr1:757276-758976	757276	758976	0.015757386178463	108
chr1:759477-766536	759477	766536	0.0034921137723633	3248
chr1:767037-776245	767037	776245	0.00347761074965954	2432
chr1:776746-779311	776746	779311	0.057973268113	2
chr1:779812-782517	779812	782517	0.057973268113	2
chr1:783018-786422	783018	786422	0.0230965122856669	2738
chr1:786923-789108	786923	789108	1.5e-06	2
chr1:789609-793883	789609	793883	0.00539149107766131	3295
chr1:794384-801387	794384	801387	0.00599942235256736	2672
chr1:801888-806141	801888	806141	1.999998e-06	2
chr1:806642-808587	806642	808587	0.00389744482877914	1304
chr1:809088-815720	809088	815720	0.00755367200321386	2020
chr1:816221-819027	816221	819027	0.242745229752	2
chr1:819528-827369	819528	827369	0.0160188602462589	1120
chr1:827870-833185	827870	833185	4.999988e-06	2
chr1:833686-838000	833686	838000	0.00729740841457263	1425
chr1:838501-841729	838501	841729	0.00928316606684604	2650
chr1:842230-844358	842230	844358	1.499999e-06	2
chr1:844859-851682	844859	851682	0.0074222812615829	3860
chr1:852183-854231	852183	854231	4.999987e-06	2
chr1:854732-860580	854732	860580	0.0105447927062206	3381
chr1:861081-871410	861081	871410	0.00266556183269353	3400
chr1:871911-875150	871911	875150	0.011829044250499	962
chr1:875651-881501	875651	881501	2.999995e-06	2
chr1:882002-884638	882002	884638	0.00588398689890502	1295
chr1:885139-889872	885139	889872	0.00518764959789378	2749
chr1:890373-899788	890373	899788	0.00811977295055814	1720
chr1:900289-905378	900289	905378	0.00800781891574331	3288
chr1:905879-909523	905879	909523	0.0304865416702029	1301
chr1:910024-912086	910024	912086	0.273882527643	2
chr1:912587-915358	912587	915358	0.0141504614496294	1716
chr1:915859-919919	915859	919919	2.999996e-06	2
chr1:920420-926092	920420	926092	0.0166210256134416	2550
chr1:926593-930541	926593	930541	0.0131842156380545	2200
chr1:931042-933911	931042	933911	0.0159555419637235	933
chr1:934412-940936	934412	940936	0.0103113250855866	4311
chr1:941437-944313	941437	944313	0.00576331343216076	1269
chr1:944814-947715	944814	947715	0.0150376157088672	1725
chr1:948216-955003	948216	955003	3.999996e-06	2
chr1:955504-960679	955504	960679	0.0215209656188877	2600
chr1:961180-963317	961180	963317	4.499991e-06	2
chr1:963818-966255	963818	966255	4.499991e-06	2
chr1:966756-968381	966756	968381	4.499991e-06	2
chr1:968882-979955	968882	979955	0.0236852250909937	2697
chr1:980456-984462	980456	984462	0.00741906482717647	306
chr1:984963-987011	984963	987011	0.0288472886966063	884
chr1:987512-991550	987512	991550	0.00501484365129744	2340
chr1:992051-998295	992051	998295	0.00974293136689306	3572
chr1:998796-999836	998796	999836	0.00631862125896385	249
chr1:1000337-1007117	1000337	1007117	0.00184254000415603	1410
chr1:1007618-1015584	1007618	1015584	0.00126429457734551	657
chr1:1016085-1020274	1016085	1020274	0.00397664432315077	1698
chr1:1020775-1031027	1020775	1031027	0.00506468811428167	5439
chr1:1031528-1033773	1031528	1033773	0.0190730708228415	328
chr1:1034274-1037899	1034274	1037899	0.0046926586829441	2737
chr1:1038400-1041831	1038400	1041831	0.00575509340250363	965
chr1:1042332-1054951	1042332	1054951	0.00230670224241857	7473
chr1:1055452-1060258	1055452	1060258	0.0323623225683474	593
chr1:1060759-1065154	1060759	1065154	2.499999e-06	2
chr1:1065655-1067243	1065655	1067243	2.499999e-06	2
chr1:1067744-1073287	1067744	1073287	2.499999e-06	2
chr1:1073788-1077272	1073788	1077272	0.0017775182181576	533
chr1:1077773-1080098	1077773	1080098	0.0220864751227375	762
chr1:1080599-1086208	1080599	1086208	0.0104073802111956	1549
chr1:1086709-1091454	1086709	1091454	0.0185609395267552	143
chr1:1091955-1094762	1091955	1094762	2.999995e-06	2
chr1:1095263-1100343	1095263	1100343	0.007654126867302	851
chr1:1100844-1104830	1100844	1104830	0.00693293003552072	3426
chr1:1105331-1111852	1105331	1111852	0.0036047003493423	3421
chr1:1112353-1114580	1112353	1114580	0.0041930885713913	667
chr1:1115081-1119359	1115081	1119359	0.00397785166618073	2014
chr1:1119860-1123323	1119860	1123323	0.0104563911905102	98
chr1:1123824-1130372	1123824	1130372	0.00288712697551887	2411
chr1:1130873-1134405	1130873	1134405	2.499997e-06	2
chr1:1134906-1139587	1134906	1139587	0.00257949205566316	190
chr1:1140088-1144220	1140088	1144220	0.00651972395229853	3477
chr1:1144721-1149009	1144721	1149009	0.0104453682580447	1835
chr1:1149510-1153102	1149510	1153102	0.0137998658647049	2613
chr1:1153603-1157597	1153603	1157597	0.0132193724515203	984
chr1:1158098-1160616	1158098	1160616	3.999993e-06	2
chr1:1161117-1164028	1161117	1164028	3.999993e-06	2
chr1:1164529-1168256	1164529	1168256	3.999993e-06	2
chr1:1168757-1175144	1168757	1175144	3.999993e-06	2
chr1:1175645-1181835	1175645	1181835	0.00476565923086994	938
chr1:1182336-1196010	1182336	1196010	0.0062895222584233	2712
chr1:1196511-1202587	1196511	1202587	0.00621845066290691	1665
chr1:1203088-1206097	1203088	1206097	0.00387901468297946	2142
chr1:1206598-1211716	1206598	1211716	0.00851722911214123	4050
chr1:1212217-1217699	1212217	1217699	0.0113075004167592	1628
chr1:1218200-1223417	1218200	1223417	0.00246572604493145	2334
chr1:1223918-1227761	1223918	1227761	0.0213177018314111	1372
chr1:1228262-1233472	1228262	1233472	0.0457410957572531	324
chr1:1233973-1239558	1233973	1239558	0.00301142137133933	778
chr1:1240059-1243749	1240059	1243749	0.00989812367946302	1244
chr1:1244250-1248123	1244250	1248123	0.0281394282708285	239
chr1:1248624-1252201	1248624	1252201	3.499995e-06	2
chr1:1252702-1254389	1252702	1254389	3.499995e-06	2
chr1:1254890-1259723	1254890	1259723	0.00569421487891734	2359
chr1:1260224-1265485	1260224	1265485	0.00319697675514175	3351
chr1:1265986-1269779	1265986	1269779	0.0150155144785047	321
chr1:1270280-1275279	1270280	1275279	0.00479895924794566	4490
chr1:1275780-1282537	1275780	1282537	0.0113443793528351	3693
chr1:1283038-1286332	1283038	1286332	0.00856196553057929	1671
chr1:1286833-1289265	1286833	1289265	1.499998e-06	2
chr1:1289766-1292634	1289766	1292634	0.00949767334010737	1751
chr1:1293135-1298040	1293135	1298040	0.00414728606888418	3540
chr1:1298541-1302274	1298541	1302274	3.499995e-06	2
chr1:1302775-1305010	1302775	1305010	0.0110320120323846	52
chr1:1305511-1309830	1305511	1309830	2.999997e-06	2
chr1:1310331-1318166	1310331	1318166	0.0106312139339336	5724
chr1:1318667-1324308	1318667	1324308	0.00641803833900418	4065
chr1:1324809-1327051	1324809	1327051	1.5e-06	2
chr1:1327552-1332787	1327552	1332787	0.00908945700441223	4187
chr1:1333288-1335717	1333288	1335717	0.0296164917677867	1219
chr1:1336218-1337903	1336218	1337903	1.5e-06	2
chr1:1338404-1341317	1338404	1341317	1.5e-06	2
chr1:1341818-1344450	1341818	1344450	0.00307432180626489	1427
chr1:1344951-1350087	1344951	1350087	0.00660441707938731	1655
chr1:1350588-1354645	1350588	1354645	0.00615316350867096	2948
chr1:1355146-1357752	1355146	1357752	4.499996e-06	2
chr1:1358253-1361165	1358253	1361165	0.0115832282184356	1708
chr1:1361666-1364859	1361666	1364859	0.00937773720668624	2623
chr1:1365360-1369843	1365360	1369843	0.00736088801921413	3115
chr1:1370344-1373444	1370344	1373444	0.0202091086496752	1139
chr1:1373945-1377754	1373945	1377754	0.0109985623478062	3075
chr1:1378255-1381179	1378255	1381179	0.00306183329228386	1233
chr1:1381680-1385886	1381680	1385886	0.0208105412562542	3832
chr1:1386387-1389406	1386387	1389406	0.00652569647948708	1006
chr1:1389907-1391849	1389907	1391849	3.999992e-06	2
chr1:1392350-1395465	1392350	1395465	0.011747049652849	1814
chr1:1395966-1401285	1395966	1401285	0.0192895556663147	3438
chr1:1401786-1403320	1401786	1403320	5.499989e-06	2
chr1:1403821-1406710	1403821	1406710	5.499989e-06	2
chr1:1407211-1412662	1407211	1412662	0.0137076650326654	3207
chr1:1413163-1417257	1413163	1417257	0.0114627212699818	1651
chr1:1417758-1419523	1417758	1419523	0.0179348725483893	822
chr1:1420024-1426640	1420024	1426640	0.0140633361725193	6151
chr1:1427141-1433795	1427141	1433795	0.0099977830295237	3397
chr1:1434296-1437246	1434296	1437246	0.00935262634457163	1403
chr1:1437747-1439240	1437747	1439240	3.99999e-06	2
chr1:1439741-1442598	1439741	1442598	0.00737016991218015	2287
chr1:1443099-1444800	1443099	1444800	0.0151139129945	84
chr1:1445301-1447030	1445301	1447030	4.49999e-06	2
chr1:1447531-1457585	1447531	1457585	0.00491902465000183	2185
chr1:1458086-1463721	1458086	1463721	0.0043795639318008	4759
chr1:1464222-1467833	1464222	1467833	0.0286018775834621	554
chr1:1468334-1479412	1468334	1479412	0.00382441414678228	2393
chr1:1479913-1483430	1479913	1483430	4.49999e-06	2
chr1:1483931-1488994	1483931	1488994	0.0122968858343952	167
chr1:1489495-1493364	1489495	1493364	0.0078473859465968	1374
chr1:1493865-1496868	1493865	1496868	2.499997e-06	2
chr1:1497369-1504809	1497369	1504809	0.00611124431036644	4672
chr1:1505310-1507743	1505310	1507743	0.00760707227037175	807
chr1:1508244-1510455	1508244	1510455	0.00634307454939058	722
chr1:1510956-1513482	1510956	1513482	0.0378200221727568	296
chr1:1513983-1516490	1513983	1516490	0.0258139269336594	1239
chr1:1516991-1520818	1516991	1520818	0.00970291132948405	2570
chr1:1521319-1522554	1521319	1522554	2.999996e-06	2
chr1:1523055-1524235	1523055	1524235	2.999996e-06	2
chr1:1524736-1525813	1524736	1525813	3.999992e-06	3
chr1:1526314-1530855	1526314	1530855	0.0128734404419671	2308
chr1:1531356-1535740	1531356	1535740	0.0322749381435092	2885
chr1:1536241-1537128	1536241	1537128	2.999997e-06	2
chr1:1537629-1538722	1537629	1538722	0.0282717918845124	242
chr1:1539223-1544145	1539223	1544145	0.00592927891933333	192
chr1:1544646-1547594	1544646	1547594	0.0340548886189376	721
chr1:1548095-1555269	1548095	1555269	0.0166129074073145	3250
chr1:1555770-1557675	1555770	1557675	0.0130952033072237	1149
chr1:1558176-1561785	1558176	1561785	0.00347444766146102	1347
chr1:1562286-1563251	1562286	1563251	3.499993e-06	2
chr1:1563752-1565686	1563752	1565686	3.499993e-06	2
chr1:1566187-1570737	1566187	1570737	0.0119795889928157	1677
chr1:1571238-1573593	1571238	1573593	2.999996e-06	2
chr1:1574094-1576107	1574094	1576107	0.011942812897037	351
chr1:1576608-1580486	1576608	1580486	2.999996e-06	2
chr1:1580987-1585645	1580987	1585645	0.00470163475696797	2779
chr1:1586146-1592862	1586146	1592862	0.00712352139655386	5561
chr1:1593363-1596255	1593363	1596255	0.0198609365766747	1497
chr1:1596756-1598111	1596756	1598111	0.0443517781219067	536
chr1:1598612-1602541	1598612	1602541	0.0204495922369292	2415
chr1:1603042-1606275	1603042	1606275	0.0400666124626848	698
chr1:1606776-1610747	1606776	1610747	0.00833462923749817	3284
chr1:1611248-1616895	1611248	1616895	0.00458672295310197	3962
chr1:1617396-1620501	1617396	1620501	0.01382382771365	160
chr1:1621002-1623316	1621002	1623316	0.0187347500975731	1949
chr1:1623817-1627247	1623817	1627247	0.00598189506053203	3169
chr1:1627748-1631712	1627748	1631712	0.0170241385351294	1298
chr1:1632213-1638102	1632213	1638102	0.00267320845076967	3508
chr1:1638603-1641761	1638603	1641761	0.00900041336749675	1383
chr1:1642262-1647618	1642262	1647618	0.00908766845098807	4862
chr1:1648119-1651240	1648119	1651240	0.0189950759795367	1701
chr1:1651741-1657843	1651741	1657843	0.00964950428973394	1323
chr1:1658344-1662830	1658344	1662830	0.00101281518622421	2792
chr1:1663331-1667722	1663331	1667722	0.00432524666206773	3337
chr1:1668223-1671562	1668223	1671562	0.0274742871542158	1344
chr1:1672063-1674880	1672063	1674880	2.499998e-06	2
chr1:1675381-1678526	1675381	1678526	0.012831704782481	1156
chr1:1679027-1682353	1679027	1682353	0.00325506818783612	659
chr1:1682854-1690327	1682854	1690327	0.011442279162438	3475
chr1:1690828-1692670	1690828	1692670	0.0400092511951084	747
chr1:1693171-1699525	1693171	1699525	0.0114899797001461	3996
chr1:1700026-1706476	1700026	1706476	0.0138532902815358	3774
chr1:1706977-1713769	1706977	1713769	0.0067195423527373	3643
chr1:1714270-1717097	1714270	1717097	1.499998e-06	2
chr1:1717598-1720835	1717598	1720835	0.00489887161574122	1623
chr1:1721336-1723305	1721336	1723305	0.140742155556	2
chr1:1723806-1726945	1723806	1726945	0.0533965989969841	63
chr1:1727446-1733913	1727446	1733913	0.00281509366363457	3760
chr1:1734414-1740252	1734414	1740252	0.0127109177795364	4711
chr1:1740753-1749573	1740753	1749573	0.00390975296400476	5883
chr1:1750074-1752280	1750074	1752280	0.0112567890625208	1179
chr1:1752781-1755240	1752781	1755240	3.999992e-06	2
chr1:1755741-1759932	1755741	1759932	0.0143992338598333	1812
chr1:1760433-1761599	1760433	1761599	2.499998e-06	2
chr1:1762100-1765434	1762100	1765434	0.0133735455051169	2199
chr1:1765935-1767797	1765935	1767797	0.019411298915445	1517
chr1:1768298-1771362	1768298	1771362	0.0155839699861473	2499
chr1:1771863-1774791	1771863	1774791	0.00446359978188753	1885
chr1:1775292-1777527	1775292	1777527	0.0448116889630129	233
chr1:1778028-1780465	1778028	1780465	0.055952776195	2
chr1:1780966-1782322	1780966	1782322	0.055952776195	2
chr1:1782823-1786192	1782823	1786192	0.00422677737678185	1609
chr1:1786693-1789473	1786693	1789473	0.00632623839108401	1714
chr1:1789974-1794280	1789974	1794280	0.00564682281605387	2376
chr1:1794781-1797233	1794781	1797233	0.0190407068738651	2165
chr1:1797734-1800646	1797734	1800646	0.0165202269040302	796
chr1:1801147-1803613	1801147	1803613	0.00329166375191972	1445
chr1:1804114-1809990	1804114	1809990	0.0173635963258549	5195
chr1:1810491-1812767	1810491	1812767	9.99999e-07	2
chr1:1813268-1815678	1813268	1815678	9.99999e-07	2
chr1:1816179-1818415	1816179	1818415	0.00628295089432787	61
chr1:1818916-1820553	1818916	1820553	0.012151609664993	856
chr1:1821054-1823897	1821054	1823897	0.0265947504261426	1795
chr1:1824398-1827147	1824398	1827147	0.00317537799651419	1727
chr1:1827648-1831796	1827648	1831796	0.0105226050543396	2733
chr1:1832297-1834114	1832297	1834114	0.00804586626164706	17
chr1:1834615-1837415	1834615	1837415	0.00569481085891456	2259
chr1:1837916-1842187	1837916	1842187	0.0042501358849995	4022
chr1:1842688-1848403	1842688	1848403	0.00336702037574723	2619
chr1:1848904-1852354	1848904	1852354	0.0182048494236698	1472
chr1:1852855-1857888	1852855	1857888	0.00806765014975147	3412
chr1:1858389-1866155	1858389	1866155	0.0019130020825702	2550
chr1:1866656-1869756	1866656	1869756	0.014233971832	1345
chr1:1870257-1877044	1870257	1877044	0.00216068490983469	3920
chr1:1877545-1880131	1877545	1880131	0.0117392251861	1940
chr1:1880632-1886958	1880632	1886958	0.0132982253465472	3476
chr1:1887459-1890738	1887459	1890738	0.0106364206326609	805
chr1:1891239-1894785	1891239	1894785	0.00906606835082874	2032
chr1:1895286-1898491	1895286	1898491	0.00369084312468041	1746
chr1:1898992-1901871	1898992	1901871	0.00615405598560758	1213
chr1:1902372-1904444	1902372	1904444	0.0147812375641636	110
chr1:1904945-1911219	1904945	1911219	0.00646183674994695	2752
chr1:1911720-1913960	1911720	1913960	2.999998e-06	2
chr1:1914461-1919769	1914461	1919769	0.0223856681722028	503
chr1:1920270-1926326	1920270	1926326	0.00538569628706474	2425
chr1:1926827-1931086	1926827	1931086	2.499997e-06	2
chr1:1931587-1937176	1931587	1937176	0.00465065028180372	3872
chr1:1937677-1942177	1937677	1942177	0.035512285997871	31
chr1:1942678-1950822	1942678	1950822	0.00352244458098428	6427
chr1:1951323-1953609	1951323	1953609	0.00636167571765957	1645
chr1:1954110-1959232	1954110	1959232	0.00219908827575977	2098
chr1:1959733-1962716	1959733	1962716	0.0200639736430311	161
chr1:1963217-1969347	1963217	1969347	0.00850181570548784	4850
chr1:1969848-1975741	1969848	1975741	0.00524584030556551	3236
chr1:1976242-1980215	1976242	1980215	0.00605711859029665	836
chr1:1980716-1983906	1980716	1983906	0.0299086906140698	659
chr1:1984407-1987520	1984407	1987520	0.059046263822	2
chr1:1988021-1989909	1988021	1989909	0.059046263822	2
chr1:1990410-1992609	1990410	1992609	0.059046263822	2
chr1:1993110-1996139	1993110	1996139	0.00871431339559569	1672
chr1:1996640-1998938	1996640	1998938	0.00835074418017024	1351
chr1:1999439-2002472	1999439	2002472	0.118342026638	2
chr1:2002973-2004622	2002973	2004622	0.118342026638	2
chr1:2005123-2007374	2005123	2007374	0.118342026638	2
chr1:2007875-2008834	2007875	2008834	0.029395640092807	57
chr1:2009335-2017273	2009335	2017273	0.00902459545695088	5721
chr1:2017774-2022120	2017774	2022120	0.00275610416070026	3433
chr1:2022621-2024061	2022621	2024061	4.999988e-06	2
chr1:2024562-2026766	2024562	2026766	0.0196353406193977	1481
chr1:2027267-2030673	2027267	2030673	0.0081993636799238	2861
chr1:2031174-2039488	2031174	2039488	0.030374063171487	4331
chr1:2039989-2043360	2039989	2043360	0.015969275430239	2368
chr1:2043861-2047032	2043861	2047032	4.999986e-06	2
chr1:2047533-2051899	2047533	2051899	0.00168413735393798	3612
chr1:2052400-2055638	2052400	2055638	0.0197293468989392	477
chr1:2056139-2057198	2056139	2057198	0.14341071318	2
chr1:2057699-2060473	2057699	2060473	0.14341071318	2
chr1:2060974-2063358	2060974	2063358	0.14341071318	2
chr1:2063859-2067721	2063859	2067721	0.00760459180202107	3133
chr1:2068222-2070450	2068222	2070450	0.0219063953510965	518
chr1:2070951-2072772	2070951	2072772	5e-07	2
chr1:2073273-2076154	2073273	2076154	0.0238719813085428	748
chr1:2076655-2079952	2076655	2079952	0.0218743864014115	537
chr1:2080453-2088739	2080453	2088739	0.0126359908477136	5223
chr1:2089240-2092347	2089240	2092347	0.00693688594829578	1731
chr1:2092848-2094620	2092848	2094620	0.011228058361675	1034
chr1:2095121-2097889	2095121	2097889	0.0108966634415102	1576
chr1:2098390-2102913	2098390	2102913	0.00594149748931297	3438
chr1:2103414-2105392	2103414	2105392	3.999992e-06	2
chr1:2105893-2114700	2105893	2114700	0.00429037034550622	3860
chr1:2115201-2119246	2115201	2119246	3.999994e-06	2
chr1:2119747-2122216	2119747	2122216	0.0126714072043007	1942
chr1:2122717-2125452	2122717	2125452	0.014955064822475	640
chr1:2125953-2128139	2125953	2128139	1.499999e-06	2
chr1:2128640-2133748	2128640	2133748	0.0115457232989223	3541
chr1:2134249-2136532	2134249	2136532	5e-07	2
chr1:2137033-2143180	2137033	2143180	0.00872173496321008	4879
chr1:2143681-2146632	2143681	2146632	0.0170104407515683	139
chr1:2147133-2148880	2147133	2148880	0.0147874493530144	1317
chr1:2149381-2150812	2149381	2150812	0.00892921340353846	871
chr1:2151313-2153012	2151313	2153012	4.499993e-06	2
chr1:2153513-2157077	2153513	2157077	0.0331817951859513	1150
chr1:2157578-2159689	2157578	2159689	0.0017803347212614	658
chr1:2160190-2163247	2160190	2163247	4.499991e-06	2
chr1:2163748-2167830	2163748	2167830	0.00974871519395623	2056
chr1:2168331-2171884	2168331	2171884	0.00972740209455675	1401
chr1:2172385-2177541	2172385	2177541	0.0190826456438931	861
chr1:2178042-2179994	2178042	2179994	0.0142318357763543	1558
chr1:2180495-2183435	2180495	2183435	0.0034711278115974	154
chr1:2183936-2186266	2183936	2186266	0.00765359033103046	394
chr1:2186767-2192436	2186767	2192436	0.00932822803165937	3382
chr1:2192937-2194822	2192937	2194822	0.00913872829585662	544
chr1:2195323-2197472	2195323	2197472	0.0522385	2
chr1:2197973-2202625	2197973	2202625	0.0100419284092909	2279
chr1:2203126-2207903	2203126	2207903	0.0141032609324113	1658
chr1:2208404-2211130	2208404	2211130	0.0095029541079549	1020
chr1:2211631-2214556	2211631	2214556	0.00572042798421971	2567
chr1:2215057-2218424	2215057	2218424	0.0116177454138167	2989
chr1:2218925-2222557	2218925	2222557	0.0055300482983163	1037
